text_unit_ids,entity_ids,id
aacc244b408aedd1b59271b08a207bf8,"['f7e11b0e297a44a896dc67928368f600' 'de988724cfdf45cebfba3b13c43ceede'
 'de6fa24480894518ab3cbcb66f739266' 'b07a7f088364459098cd8511ff27a4c8'
 'c8b2408617804483b620e1a6691ac90d' '35489ca6a63b47d6a8913cf333818bc1'
 '09f18f81442d4d6d93a90f0fac683f9b' 'e02be3e37ca0454883a4c1fd859c24bb']",aacc244b408aedd1b59271b08a207bf8
d1ffbd0a1d292732b8530b80890ce309,"['f7e11b0e297a44a896dc67928368f600' 'c9632a35146940c2a86167c7726d35e9'
 '3138f39f2bcd43a69e0697cd3b05bc4d' '83a6cb03df6b41d8ad6ee5f6fef5f024'
 '1eb829d0ace042089f0746f78729696c' '4d999d7744b04a998475f8f8531589f0'
 '00d785e7d76b47ec81b508e768d40584' 'b35c3d1a7daa4924b6bdb58bc69c354d'
 'a97e2ecd870944cfbe71c79bc0fcc752' '3e1b063bbfa9423d84e50311296d2f3c'
 '9a8ce816ee954bdabd01ea2081538009']",d1ffbd0a1d292732b8530b80890ce309
d4e73f42abc059b1a9108741c4d88216,"['f7e11b0e297a44a896dc67928368f600' '1fd3fa8bb5a2408790042ab9573779ee'
 'e69dc259edb944ea9ea41264b9fcfe59' 'deece7e64b2a4628850d4bb6e394a9c3'
 '3138f39f2bcd43a69e0697cd3b05bc4d' '36a4fcd8efc144e6b8af9a1c7ab8b2ce'
 '4d999d7744b04a998475f8f8531589f0' '00d785e7d76b47ec81b508e768d40584'
 '6e8d9029ce4e4ea182367173ab2c7bbf']",d4e73f42abc059b1a9108741c4d88216
82c0a321727c344d224f3b8eecb7414f,"['de988724cfdf45cebfba3b13c43ceede' '3138f39f2bcd43a69e0697cd3b05bc4d'
 '17ed1d92075643579a712cc6c29e8ddb' 'a671bf7fea2f4514b6e96ba99127fafd'
 '4d999d7744b04a998475f8f8531589f0' 'b1f6164116d44fe8b8f135d7f65b9e58'
 'c8b2408617804483b620e1a6691ac90d' 'a5e0d1644eb547ba9a5c3211aac4631a'
 '5a28b94bc63b44edb30c54748fd14f15' 'f97011b2a99d44648e18d517e1eae15c']",82c0a321727c344d224f3b8eecb7414f
830dc983cda4e0f65be2cd7bda53af2d,"['de988724cfdf45cebfba3b13c43ceede' 'bc0e3f075a4c4ebbb7c7b152b65a5625'
 '3b040bcc19f14e04880ae52881a89c1c' 'eae4259b19a741ab9f9f6af18c4a0470'
 '3138f39f2bcd43a69e0697cd3b05bc4d' 'dde131ab575d44dbb55289a6972be18f'
 'de9e343f2e334d88a8ac7f8813a915e5' 'e2bf260115514fb3b252fd879fb3e7be'
 'b462b94ce47a4b8c8fffa33f7242acec']",830dc983cda4e0f65be2cd7bda53af2d
c5d03b00e276c74a61703fc395d9986e,"['de988724cfdf45cebfba3b13c43ceede' '3138f39f2bcd43a69e0697cd3b05bc4d'
 '958beecdb5bb4060948415ffd75d2b03' '36a4fcd8efc144e6b8af9a1c7ab8b2ce'
 'a671bf7fea2f4514b6e96ba99127fafd' 'c8b2408617804483b620e1a6691ac90d'
 '5d3344f45e654d2c808481672f2f08dd' '6fb57f83baec45c9b30490ee991f433f'
 '68762e6f0d1c41cd857c6b964a8e76c3' '70634e10a5e845aa8c6a32fe7e8eb2b2'
 '04085f7cf46544b79597fc49286ff84d' 'd203efdbfb2f4b2a899abfb31cf72e82']",c5d03b00e276c74a61703fc395d9986e
049179e7a263fe875bc7d96cb467d2df,"['96aad7cb4b7d40e9b7e13b94a67af206' '3138f39f2bcd43a69e0697cd3b05bc4d'
 'b999ed77e19e4f85b7f1ae79af5c002a' '7e2c84548fb94ee395ba8588d8f2a006'
 'f034618dde7948beb6dab30176d0fc87' '5c41f96be13e49dba649454297834546'
 '7ea4afbf8a264f29af29950ce98105ba']",049179e7a263fe875bc7d96cb467d2df
a5542daff1f84544382712afa48d5013,"['96aad7cb4b7d40e9b7e13b94a67af206' '3b040bcc19f14e04880ae52881a89c1c'
 'eae4259b19a741ab9f9f6af18c4a0470' '3138f39f2bcd43a69e0697cd3b05bc4d'
 'adf4ee3fbe9b4d0381044838c4f889c8' 'c160b9cb27d6408ba6ab20214a2f3f81'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce' 'ea2b28ca1a974ffab4517811dc1d1e5c'
 'aff21f1da1654e7babdcf3fb0e4a75fc' 'dc2cc9016e3f49dbac7232f05cce794d'
 '6ea0cef05f694dcea455478f40674e45' '7ab5d53a872f4dfc98f3d386879f3c75'
 'af1d0fec22114a3398b8016f5225f9ed']",a5542daff1f84544382712afa48d5013
c71d3978e7161b729eb972b930f85473,"['96aad7cb4b7d40e9b7e13b94a67af206' 'c9632a35146940c2a86167c7726d35e9'
 '9646481f66ce4fd2b08c2eddda42fc82' '3138f39f2bcd43a69e0697cd3b05bc4d'
 '6b02373137fd438ba96af28f735cdbdb' 'a671bf7fea2f4514b6e96ba99127fafd'
 '4d999d7744b04a998475f8f8531589f0']",c71d3978e7161b729eb972b930f85473
e1c29aeda4d9b63f6e9026ca40c75eef,"['96aad7cb4b7d40e9b7e13b94a67af206' 'c9632a35146940c2a86167c7726d35e9'
 '3138f39f2bcd43a69e0697cd3b05bc4d' '17ed1d92075643579a712cc6c29e8ddb'
 'c160b9cb27d6408ba6ab20214a2f3f81' '6b02373137fd438ba96af28f735cdbdb'
 'b1f6164116d44fe8b8f135d7f65b9e58' 'c8b2408617804483b620e1a6691ac90d'
 '35489ca6a63b47d6a8913cf333818bc1']",e1c29aeda4d9b63f6e9026ca40c75eef
166b41d31c21bdff77c782c019c33814,"['c9632a35146940c2a86167c7726d35e9' '3138f39f2bcd43a69e0697cd3b05bc4d'
 'dde131ab575d44dbb55289a6972be18f' 'c160b9cb27d6408ba6ab20214a2f3f81'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce' 'bb9e01bc171d4326a29afda59ece8d17'
 'a671bf7fea2f4514b6e96ba99127fafd' '30c9641543c24773938bd8ec57ea98ab'
 '18b839da898e4026b81727d759d95c6a' 'eeef6ae5c464400c8755900b4f1ac37a']",166b41d31c21bdff77c782c019c33814
e92f3fa91714308781a63c896cfeb313,"['c9632a35146940c2a86167c7726d35e9' '3138f39f2bcd43a69e0697cd3b05bc4d'
 'c160b9cb27d6408ba6ab20214a2f3f81' 'a671bf7fea2f4514b6e96ba99127fafd'
 '422433aa45804c7ebb973b2fafce5da6' '86505bca739d4bccaaa1a8e0f3baffdc'
 '1af9faf341e14a5bbf4ddc9080e8dc0b' '353d91abc68648639d65a549e59b5cf3'
 '7ce637e4f35b42e3a9f8272cab69cd22']",e92f3fa91714308781a63c896cfeb313
45b24611b322e5db19f24f40131624e6,"['9646481f66ce4fd2b08c2eddda42fc82' '3138f39f2bcd43a69e0697cd3b05bc4d'
 '32ee140946e5461f9275db664dc541a5' '6b02373137fd438ba96af28f735cdbdb'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce' 'a671bf7fea2f4514b6e96ba99127fafd'
 '6731a665561840c2898ce8c9788e4c88' '4026806fa92f4e849a59a7f5c9a45c79'
 '68e0c60d2e8845d89d9d0ad397833648' '101572f552b54e529fe7765c05168981']",45b24611b322e5db19f24f40131624e6
db82f001863c7ecf263a682718181aba,"['9646481f66ce4fd2b08c2eddda42fc82' '254770028d7a4fa9877da4ba0ad5ad21'
 'e69dc259edb944ea9ea41264b9fcfe59' '3138f39f2bcd43a69e0697cd3b05bc4d'
 '00d785e7d76b47ec81b508e768d40584' '5ae335d9210a45fda3f92a9a028d6d9b'
 'c79d686eba044c5586c706cdc096817d' '0f70db1e598d463fbbcdd1e288bd9490']",db82f001863c7ecf263a682718181aba
a50b8481d67f48139b84139edc701a3c,"['bc0e3f075a4c4ebbb7c7b152b65a5625' 'e657b5121ff8456b9a610cfaead8e0cb'
 '3138f39f2bcd43a69e0697cd3b05bc4d' '68e0c60d2e8845d89d9d0ad397833648'
 '98fc2ee593184c5a839454db4eec7013' 'b0dd60e11dad4ff782623acf039b3948'
 'db8c43fa4df947b09e5754d3b1393ead']",a50b8481d67f48139b84139edc701a3c
a5a36092f82dc70e6af7cc096f793c31,"['254770028d7a4fa9877da4ba0ad5ad21' '3138f39f2bcd43a69e0697cd3b05bc4d'
 'dde131ab575d44dbb55289a6972be18f' 'd64ed762ea924caa95c8d06f072a9a96'
 '958beecdb5bb4060948415ffd75d2b03' '53af055f068244d0ac861b2e89376495'
 'c03ab3ce8cb74ad2a03b94723bfab3c7' 'ed6d2eee9d7b4f5db466b1f6404d31cc'
 'fc01e9baa80e417c9206f941bb279407' '56d0e5ebe79e4814bd1463cf6ca21394'
 '7c49f2710e8b4d3b8dc9310834406ea5' 'c6d1e4f56c2843e89cf0b91c10bb6de2'
 '0adb2d9941f34ef7b2f7743cc6225844' '6b02373137fd438ba96af28f735cdbdb']",a5a36092f82dc70e6af7cc096f793c31
b9bf87a171faa989022625f59a0d6cab,"['254770028d7a4fa9877da4ba0ad5ad21' '3138f39f2bcd43a69e0697cd3b05bc4d'
 '6b02373137fd438ba96af28f735cdbdb' 'fbeef791d19b413a9c93c6608286ab63'
 'd2b629c0396f4180a03e16ddf3818589']",b9bf87a171faa989022625f59a0d6cab
bfd1f26b372f645db46a2f726cc2145a,"['254770028d7a4fa9877da4ba0ad5ad21' '3d0dcbc8971b415ea18065edc4d8c8ef'
 '3138f39f2bcd43a69e0697cd3b05bc4d' 'b462b94ce47a4b8c8fffa33f7242acec'
 'b999ed77e19e4f85b7f1ae79af5c002a' '36a4fcd8efc144e6b8af9a1c7ab8b2ce'
 '43c3390303c6476cb65f584e37c3e81c' 'fa14b16c17e3417dba5a4b473ea5b18d'
 '7cc3356d38de4328a51a5cbcb187dac3' 'bef16fb5fd7344cca5e295b13ef3e0cd'
 'bb9e01bc171d4326a29afda59ece8d17' '3c063eea52e94164b70c99431ea30bae'
 '252cc8452bfc4c2aa58cab68d8b61879']",bfd1f26b372f645db46a2f726cc2145a
913ae1c38936586e72223ab050f55270,"['04dbbb2283b845baaeac0eaf0c34c9da' '3b040bcc19f14e04880ae52881a89c1c'
 'eae4259b19a741ab9f9f6af18c4a0470' 'd64ed762ea924caa95c8d06f072a9a96'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce' 'e22d1d1cd8d14f12b81828d940f40d70'
 '599164aead034bc19446efacc77554d2' 'bbf148ae4d48422f8fdef754cfa2b9e4'
 'de61b2670999433f807a6a1dc2b81e43' '3e95dacfe57b4d57b5da4310ef2e157f'
 '1f1545308e9347af91fd03b94aadc21f' '6ea81acaf232485e94fff638e03336e1'
 'd136b08d586d488f9e4188b524c85a29' 'cccfa151fedc4b218a8d96adc7dceabe'
 'ce54725672a74ebcabe6127577dacb2b']",913ae1c38936586e72223ab050f55270
ae4387f9ec8ef5335c4fbf6fd3f7d9b4,"['1943f245ee4243bdbfbd2fd619ae824a' '3138f39f2bcd43a69e0697cd3b05bc4d'
 'c160b9cb27d6408ba6ab20214a2f3f81' '6b02373137fd438ba96af28f735cdbdb'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce' '525f41ea20274a05af4e52b625b473f3'
 '071a416efbec4f0886c19ac68f6d43cb' '6d8473ef3b1042bf87178a611e3dbcc6']",ae4387f9ec8ef5335c4fbf6fd3f7d9b4
5e7ec9ebf31abc571127892d260fbe42,"['273daeec8cad41e6b3e450447db58ee7' '3138f39f2bcd43a69e0697cd3b05bc4d'
 '43c3390303c6476cb65f584e37c3e81c' '43544b99c3b04b059546198a0ae6366d'
 'a671bf7fea2f4514b6e96ba99127fafd' '68e0c60d2e8845d89d9d0ad397833648'
 '4465efb7f6ed4dedad72a658184addd2' '5dabc4cd05da425cb194a04482bf0c29'
 '9d08f285a7be4c79b8f359c51d51db37' 'adffed660d154b519c1817e514e83096'
 'b7e9c9ef572c445a9574ca571e41fb96' 'dcb9f281cd6248c699e0ebb285a42a5e'
 '072cdee531b74513984f49d99a8d64a0']",5e7ec9ebf31abc571127892d260fbe42
41d84d1d139c9c96c200cd2e537dcd0e,"['e657b5121ff8456b9a610cfaead8e0cb' '3138f39f2bcd43a69e0697cd3b05bc4d'
 '68e0c60d2e8845d89d9d0ad397833648' '98fc2ee593184c5a839454db4eec7013'
 '80020a1da63042459e00266b2a605452' '31a7e680c4d54101afe4c8d52d246913'
 '351abba16e5c448994c6daf48121b14d' '50ea7d3b69614bcdbfbff7ddbfbf3d34'
 '004f40a5aeca48a1879db728eb12bcba' '4465efb7f6ed4dedad72a658184addd2']",41d84d1d139c9c96c200cd2e537dcd0e
94a3a88e86bbbaa5704fa5cbcc1dd498,"['bf4e255cdac94ccc83a56435a5e4b075' 'eae4259b19a741ab9f9f6af18c4a0470'
 '3138f39f2bcd43a69e0697cd3b05bc4d' '32ee140946e5461f9275db664dc541a5'
 'c160b9cb27d6408ba6ab20214a2f3f81' '23527cd679ff4d5a988d52e7cd056078'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce' 'cec95bf17e7e4c939b56c9c6f402a29f'
 '599164aead034bc19446efacc77554d2']",94a3a88e86bbbaa5704fa5cbcc1dd498
30833fc310ef3fbce4288ad1e15e9193,"['3138f39f2bcd43a69e0697cd3b05bc4d' '32ee140946e5461f9275db664dc541a5'
 '015e7b58d1a14b44beab3bbc9f912c18' '36a4fcd8efc144e6b8af9a1c7ab8b2ce'
 '91ff849d12b24574b0691dbddf44968b' 'd73c1f2fb3094d8dace42ad2a76e9a52'
 'cdc8901e668749889bd49bebdc4ff1f6' '36084a9fab53433493f079e97e68bf65'
 'eebcc7ec8e3e4df7aea83659bbdc2199' 'ceadf262ef834e9ab146b20650912cae'
 '7f65feab75424b53b24470d305ba331a' 'fd9cb733b28d420cb5cef01e545a132c'
 '0fbcca3f17c649a08aea64b5a7d9ef36' '482027a59f32484c9c44fd700615c1b6'
 'de837ff3d626451282ff6ac77a82216d' '460295fed3ae4cd39f9f274cec9c2506'
 '553b285bba60460ab1ed8341ae61282b']",30833fc310ef3fbce4288ad1e15e9193
38cde9f8e64c2069b4b5b319dbf349e9,"['3138f39f2bcd43a69e0697cd3b05bc4d' 'dde131ab575d44dbb55289a6972be18f'
 'adf4ee3fbe9b4d0381044838c4f889c8' 'c160b9cb27d6408ba6ab20214a2f3f81'
 '23527cd679ff4d5a988d52e7cd056078' 'f1c6eed066f24cbdb376b910fce29ed4'
 '83a6cb03df6b41d8ad6ee5f6fef5f024' '147c038aef3e4422acbbc5f7938c4ab8'
 'b7702b90c7f24190b864e8c6e64612a5']",38cde9f8e64c2069b4b5b319dbf349e9
40faadc22320d6ac6e106fb8d904394c,"['3138f39f2bcd43a69e0697cd3b05bc4d' '36a4fcd8efc144e6b8af9a1c7ab8b2ce'
 'b07a7f088364459098cd8511ff27a4c8' '8870cf2b5df64d2cab5820f67e29b9f1'
 'cd130938a2844050be991af70baf5ee0' '43544b99c3b04b059546198a0ae6366d'
 'a671bf7fea2f4514b6e96ba99127fafd']",40faadc22320d6ac6e106fb8d904394c
4148da19c3e2b758b5e76aaf8a87d55f,"['3138f39f2bcd43a69e0697cd3b05bc4d' '32ee140946e5461f9275db664dc541a5'
 '6102fc6619ed422ebc42588bfa97355d' '68e0c60d2e8845d89d9d0ad397833648'
 '60c58026b2764b40adffca6eaa31d6d9' 'ad1595a78935472999444c9330e7730e'
 '735d19aea0744b2295556841c5c4c3fd' 'c725babdb14a485582f8fbdf95429030'
 'a0047221896d418d849847d422fa4bb8']",4148da19c3e2b758b5e76aaf8a87d55f
83efb547e8ff9bcf56847063451bcf45,"['3138f39f2bcd43a69e0697cd3b05bc4d' 'b462b94ce47a4b8c8fffa33f7242acec'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce' '6102fc6619ed422ebc42588bfa97355d'
 '8d141c0b80f74b79a05eed7fe161fe49' 'e22d1d1cd8d14f12b81828d940f40d70'
 '9ab48505fb1b487babd0d1f6d3a3f980' '148fffeb994541b2b4b6dcefda7001a8'
 '89c08e793298442686292454a1abff31' '0467928aa65e4a4fba62bdb1467e3a54']",83efb547e8ff9bcf56847063451bcf45
a83e26f5f58a85755eed5289ff000057,"['3138f39f2bcd43a69e0697cd3b05bc4d' 'dde131ab575d44dbb55289a6972be18f'
 'b462b94ce47a4b8c8fffa33f7242acec' '6b02373137fd438ba96af28f735cdbdb'
 '36a4fcd8efc144e6b8af9a1c7ab8b2ce']",a83e26f5f58a85755eed5289ff000057
cfc969724972c8e235a12683cada1e5e,"['3138f39f2bcd43a69e0697cd3b05bc4d' 'c160b9cb27d6408ba6ab20214a2f3f81'
 'a671bf7fea2f4514b6e96ba99127fafd' 'cbf232211e7d4eb6abdbe182f71c2cf0'
 'bb0cff774a4440b289cc6f3b929fe13c' 'ce55841ebfdd47008bab8c258f10372e'
 '6090e736374d45fd84f0e4610a314f8f' '0e8d921ccd8d4a8594b65b7fd19f7120'
 '59c726a8792d443e84ab052cb7942b4a' '4f2c665decf242b0bfcaf7350b0e02ed'
 '66cdf168f36d4a57a505028c97dc06e0' '38f51478f41f48db9bee570859b6f43e'
 '896d2a51e8de47de85ba8ced108c3d53' '14555b518e954637b83aa762dc03164e']",cfc969724972c8e235a12683cada1e5e
dc9abd3c09252239677d8ac5dbbc455d,"['3138f39f2bcd43a69e0697cd3b05bc4d' '17ed1d92075643579a712cc6c29e8ddb'
 '3ce7c210a21b4deebad7cc9308148d86' 'd64ed762ea924caa95c8d06f072a9a96'
 'adf4ee3fbe9b4d0381044838c4f889c8' '32ee140946e5461f9275db664dc541a5'
 'c160b9cb27d6408ba6ab20214a2f3f81']",dc9abd3c09252239677d8ac5dbbc455d
f1ddf18dc8103b0c139acec85361f1c5,"['3138f39f2bcd43a69e0697cd3b05bc4d' 'c160b9cb27d6408ba6ab20214a2f3f81'
 'de6fa24480894518ab3cbcb66f739266' '6fae5ee1a831468aa585a1ea09095998'
 'ef32c4b208d041cc856f6837915dc1b0' '07b2425216bd4f0aa4e079827cb48ef5'
 '2670deebfa3f4d69bb82c28ab250a209' '404309e89a5241d6bff42c05a45df206'
 'b785a9025069417f94950ad231bb1441' '3b6cd96a27304614850709aba1c9598b'
 'd54956b79dd147f894b67a8b97dcbef0' '958beecdb5bb4060948415ffd75d2b03'
 'b999ed77e19e4f85b7f1ae79af5c002a' '48c0c4d72da74ff5bb926fa0c856d1a7'
 '4f3c97517f794ebfb49c4c6315f9cf23' '1745a2485a9443bab76587ad650e9be0'
 '32e6ccab20d94029811127dbbe424c64']",f1ddf18dc8103b0c139acec85361f1c5
