"text_unit_ids","entity_ids","id"
"0ae6d47c96bb86f6990041b55c2927e5","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 'e1fd0e904a53409aada44442f23a51cb' 'de6fa24480894518ab3cbcb66f739266'
 'a542fd7aed7341468028928937ea2983' 'bff3db70f9af4f2c87a93df48ecbb6bc'
 '7c8c464ed7044a7896adfeb35f58a04d' '0964dcfbff934c92af8961155673ac7f'
 '51b82bcdffe04056bad1c082c3830047' 'c62bb148852b49a98e2779ca23a0919d'
 '72b5a0c357c24b739084d501b9354bc1']","0ae6d47c96bb86f6990041b55c2927e5"
"0c87390433fc5471a3fd738786c741a0","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'de6fa24480894518ab3cbcb66f739266' '958beecdb5bb4060948415ffd75d2b03'
 'b999ed77e19e4f85b7f1ae79af5c002a' '44c65dda6fb7472dae36f6eea720ab47'
 '5d97ff82691c4482973d73d1860e4757' '2567445079794d1e84f17abc48776002'
 '392be891f8b649fabdc20e7bf549f669' '0111777c4e9e4260ab2e5ddea7cbcf58']","0c87390433fc5471a3fd738786c741a0"
"0de64f6f273cd192dbd2abeed6ac13cb","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '96aad7cb4b7d40e9b7e13b94a67af206' '273daeec8cad41e6b3e450447db58ee7'
 '958beecdb5bb4060948415ffd75d2b03' '26f88ab3e2e04c33a459ad6270ade565'
 '7e2c84548fb94ee395ba8588d8f2a006' '4026806fa92f4e849a59a7f5c9a45c79'
 '68e0c60d2e8845d89d9d0ad397833648' '101572f552b54e529fe7765c05168981'
 '60c58026b2764b40adffca6eaa31d6d9' '735d19aea0744b2295556841c5c4c3fd'
 '4b8aa4587c7344adac2cbfa69d5e40fa' '52701d941dfb45359693baae8f267056'
 '31499ee6277a4d71b19cb5b6be554c69' 'd99eabad5dfd47278692569d2a9395b1'
 'd53f15cb7f7845de91cc44ad44ff9f6e']","0de64f6f273cd192dbd2abeed6ac13cb"
"0eacd151f340ad8910667ac4a02b93d8","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'c160b9cb27d6408ba6ab20214a2f3f81' '958beecdb5bb4060948415ffd75d2b03'
 'd2b629c0396f4180a03e16ddf3818589' '86505bca739d4bccaaa1a8e0f3baffdc'
 '1af9faf341e14a5bbf4ddc9080e8dc0b' '59c726a8792d443e84ab052cb7942b4a'
 '5a28b94bc63b44edb30c54748fd14f15' 'f97011b2a99d44648e18d517e1eae15c'
 '35489ca6a63b47d6a8913cf333818bc1' '5d3344f45e654d2c808481672f2f08dd'
 '6fb57f83baec45c9b30490ee991f433f' '68762e6f0d1c41cd857c6b964a8e76c3'
 '70634e10a5e845aa8c6a32fe7e8eb2b2' '04085f7cf46544b79597fc49286ff84d'
 'd203efdbfb2f4b2a899abfb31cf72e82' '6731a665561840c2898ce8c9788e4c88']","0eacd151f340ad8910667ac4a02b93d8"
"0eb56f7e1fea56d77121f10ab1c8ad73","['b45241d70f0e43fca764df95b2b81f77' '1943f245ee4243bdbfbd2fd619ae824a'
 '3e95dacfe57b4d57b5da4310ef2e157f' '2325dafe50d1435cbee8ebcaa69688df'
 '2fb66f9a0de6406d83b61742a3b52cd6' 'a64b4b17b07a44e4b1ac33580d811936'
 '8815ed80f9b741dbb458d902024f34a4' 'f3229f10a5a54cb1b91a26ffa6ee77a3'
 '60724b8b268044b69a4b3d939f1757e2' '372f78df13f9452b84d898c703a1ba95'
 '7af06d2b32a941a4b044579a7c423371' 'a10b8fad74744ae981747dadf7234b78'
 '0cb2118ecc87439a91409deef7ef9830' 'ea27218042d640fd81c23eb64aff6b46'
 '9e5d626681094933abf87cf797f2fa46']","0eb56f7e1fea56d77121f10ab1c8ad73"
"0fd9a71358ed6443d77e362503c89b0a","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' '9646481f66ce4fd2b08c2eddda42fc82'
 '254770028d7a4fa9877da4ba0ad5ad21' 'f026fab8fec948ae9e7baa2ad715e6ef'
 '34ff8ef897804691842071f9ff78708e' 'e6d44d0db58f42799a02eacbd6b14543']","0fd9a71358ed6443d77e362503c89b0a"
"111c7e6b926d0091f5bd946d18d68f5b","['b45241d70f0e43fca764df95b2b81f77' '1943f245ee4243bdbfbd2fd619ae824a'
 '8046335ba70b434aa3188392a746fd78' '005d2154da754b21adcd90ac921bd5f7'
 '60724b8b268044b69a4b3d939f1757e2' '7b09e60e33f44ffdab9c656c5b9c1d50'
 '8b7beab7c0a143aea7bffc31df7528d5' 'd03eb34a0612420680555ab9f10d03d5']","111c7e6b926d0091f5bd946d18d68f5b"
"13236624e008547ce62d69082b48f0c1","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '40e4ef7dbc98473ba311bd837859a62a' '222f0ea8a5684123a7045986640ec844']","13236624e008547ce62d69082b48f0c1"
"1398182e6fa573984ef1a817f3ffd919","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 'e19287afe00a431f9a593a4827d1b448' 'f209a808f1f04a5699601e672f4abd06'
 'b62e3858d801445facc3a501c5100723' 'b10fd3628e7a45d29a2814771f53ad60'
 '826bb16575a141d683fb871ec94517e0' '52384316108d433397224cb36486407c']","1398182e6fa573984ef1a817f3ffd919"
"13d4f454b4ad5dedbed2ba8cda8e216b","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 'e1fd0e904a53409aada44442f23a51cb' '9646481f66ce4fd2b08c2eddda42fc82'
 'd91a266f766b4737a06b0fda588ba40b' 'bc0e3f075a4c4ebbb7c7b152b65a5625'
 '254770028d7a4fa9877da4ba0ad5ad21' '4a67211867e5464ba45126315a122a8a']","13d4f454b4ad5dedbed2ba8cda8e216b"
"156b5b75d5b78600e2cdc8727e23ba74","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '9646481f66ce4fd2b08c2eddda42fc82' '3b040bcc19f14e04880ae52881a89c1c'
 '8046335ba70b434aa3188392a746fd78' 'f026fab8fec948ae9e7baa2ad715e6ef'
 'de25d06733d04385825ee082792f5e52' 'c44324c171674d00a743413042e9b944'
 '9fd31a28e1384b40a9d1658a765871cd']","156b5b75d5b78600e2cdc8727e23ba74"
"156c962dc7c6bd161bff08bc32d774fe","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '3671ea0dd4e84c1a9b02c5ab2c8f4bac' 'c160b9cb27d6408ba6ab20214a2f3f81'
 'd73c1f2fb3094d8dace42ad2a76e9a52' '42b8584c5a874eb08fbd61f0c18f3ca0'
 '824d93d9840a4b7c8b1f31bc6816b497' 'f209a808f1f04a5699601e672f4abd06'
 'ccb335166f6c4564ac1c61549d8ded50' 'cbe1a41a82aa4f268e8264568b25938f'
 '28e7639f55ce464c8a080cbb2c745fa2' '3f3a2d7aa1294116814f0b4d89baa23d'
 '3073b33926bd4f33807ffa3befacefaf']","156c962dc7c6bd161bff08bc32d774fe"
"18cf07da09deaae1c10c864212dbe5b7","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'deece7e64b2a4628850d4bb6e394a9c3' 'b999ed77e19e4f85b7f1ae79af5c002a'
 'cec95bf17e7e4c939b56c9c6f402a29f' 'd005bf75c31d4848ad7041f39651e59c'
 'eb01db8435554f2cbafe39a50f62f20a' '80a04aa18cd649d584292f23b10c0727'
 '4e9ca18ccc1d4527a3bc035d07f5e162' '5564257e89f1428486a64fcf52f49490']","18cf07da09deaae1c10c864212dbe5b7"
"199ff3c41136a92bde717a6849a4bf76","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' 'dde131ab575d44dbb55289a6972be18f'
 'be4820f29fd942b282049fa49697b4ed' '6deaefe707f84b3dbda979dea0d095ac']","199ff3c41136a92bde717a6849a4bf76"
"1ab069db8eba77282ca1a9407a7a1187","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '3671ea0dd4e84c1a9b02c5ab2c8f4bac' 'f026fab8fec948ae9e7baa2ad715e6ef'
 'cbe1a41a82aa4f268e8264568b25938f' '5a224002ecbc4725abeb5a424aaca6a6'
 'cef8ff96a0e842fdae4751933bcb1a28' 'a5839bfcc6c0471c9337257ed05b361b'
 '803cb895664c40319ca40cc9abb6a03d']","1ab069db8eba77282ca1a9407a7a1187"
"1ac0108a6da3166ffed10cad5a83a766","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'deece7e64b2a4628850d4bb6e394a9c3' '9376ce8940e647a99e5e087514b88fa4'
 'b38a636e86984600bb4b57c2e2df9747' '4bc7440b8f4b4e4cae65a5c49defa923'
 '5d1b038ce8be4533b54dd79d6496de9b' 'ac6e5a44e0c04a4fa93589376fde4c34']","1ac0108a6da3166ffed10cad5a83a766"
"1ae0e5e2d770dfe119ae16bdd45a01f6","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'de6fa24480894518ab3cbcb66f739266' '958beecdb5bb4060948415ffd75d2b03'
 'b999ed77e19e4f85b7f1ae79af5c002a' '5d97ff82691c4482973d73d1860e4757'
 '392be891f8b649fabdc20e7bf549f669' '0111777c4e9e4260ab2e5ddea7cbcf58'
 '83c76fbd2a004d90a5b0a6736ffed61d']","1ae0e5e2d770dfe119ae16bdd45a01f6"
"1c8d4f3f70036201366e2d3835de60cb","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 'e1fd0e904a53409aada44442f23a51cb' '9646481f66ce4fd2b08c2eddda42fc82'
 'de25d06733d04385825ee082792f5e52' 'd734746e3d6146f780af91827e578dfd'
 '34ff8ef897804691842071f9ff78708e' 'dcf33412678340319e7ec8f7be267ef9'
 '344417f626ef4da4be4539ef4037bf3f']","1c8d4f3f70036201366e2d3835de60cb"
"1f01a606d19efc3e727f89a306c0cc0c","['b45241d70f0e43fca764df95b2b81f77' '1943f245ee4243bdbfbd2fd619ae824a'
 '30a251bc3d04430d82b5a1a98c7b8c75' '8046335ba70b434aa3188392a746fd78'
 '005d2154da754b21adcd90ac921bd5f7' '60724b8b268044b69a4b3d939f1757e2'
 '20c3844c80a140ac97b62dc444feee41']","1f01a606d19efc3e727f89a306c0cc0c"
"1f433b4ddb1c35de6e22d45a7dae2205","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 '96aad7cb4b7d40e9b7e13b94a67af206' '9646481f66ce4fd2b08c2eddda42fc82'
 '2489232bd2bb492babe00617e7290282' 'd2ed972353af4d1db74702638bfdbb58'
 '575befc8d64c47eb95af8b1096e02963']","1f433b4ddb1c35de6e22d45a7dae2205"
"205bd662470a7fe3cb8648faef14b9ac","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' '59c726a8792d443e84ab052cb7942b4a'
 '34ff8ef897804691842071f9ff78708e' '8f39ae56f8b54b1b94faf04dbd0b9d11'
 '53273797509d45178c49045830ec9fc2' '6529cf63872440a98aeab73beee3762a'
 'f12578d1ff7b46f5ae84c7672fac8deb']","205bd662470a7fe3cb8648faef14b9ac"
"215efc9f77b47cbfdec633ed1d005251","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 'b785a9025069417f94950ad231bb1441' 'dd5c1864109c40f3bc7051980d97c837']","215efc9f77b47cbfdec633ed1d005251"
"2272dd70e83497dc2214e989e71999d0","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' 'e2f5735c7d714423a2c4f61ca2644626'
 'deece7e64b2a4628850d4bb6e394a9c3' '0dace3b24df14aae909a2815653e9db1']","2272dd70e83497dc2214e989e71999d0"
"23a628e1ab67551998897f551f4230e9","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '3671ea0dd4e84c1a9b02c5ab2c8f4bac' '1943f245ee4243bdbfbd2fd619ae824a'
 '1af9faf341e14a5bbf4ddc9080e8dc0b' 'b823ba1bfe944fa9887edd8faf8a5f17'
 '34ff8ef897804691842071f9ff78708e' '81ee8bb20bbb4d37bc0db642f1c75b8e']","23a628e1ab67551998897f551f4230e9"
"23c7a9059f6878dff5a2ab93d73c3b6c","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'c03ab3ce8cb74ad2a03b94723bfab3c7' 'ed6d2eee9d7b4f5db466b1f6404d31cc'
 'f97011b2a99d44648e18d517e1eae15c']","23c7a9059f6878dff5a2ab93d73c3b6c"
"23d3f9ba17a05862dc407267a4cbdaa7","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' '34ff8ef897804691842071f9ff78708e'
 '7f3d5282303f4fc3a009e04f7de0ad84' '1219a14eaf5f49ab84c9287ebf58db7a'
 'efaa386bd5e9454b87e1851cd8b28ac3' '073241be9b6a4952ad01dd14b94fb89c']","23d3f9ba17a05862dc407267a4cbdaa7"
"23dc7f468f67dd0d9c7135977318c422","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '404309e89a5241d6bff42c05a45df206' 'fd139ac75b0e4777ab67b7423eaaa37f'
 'f0c578614b224345974c3e4c110878af' '34ff8ef897804691842071f9ff78708e'
 '88356435ca9d43ebaf93134b3af8a53e' '0e412e834e62475a9fe1920438f7b75b'
 '2e3f6dbac98742ddb213037ae77f0a82']","23dc7f468f67dd0d9c7135977318c422"
"23e1445485649e7ff02059553a66ea4b","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '0c010fa3aeac4b28b2fbb8c2339c2521' '30a251bc3d04430d82b5a1a98c7b8c75'
 'fd139ac75b0e4777ab67b7423eaaa37f' '34ff8ef897804691842071f9ff78708e'
 'dcf33412678340319e7ec8f7be267ef9' '59ced15f5a1d485ebf0eac7fa85c1cdf'
 '7cef69e2a71c4379b0816844799fc71e' '0f565c275f8148d885ae53c315ddc568'
 '29c05af68cc541b79fdf499eac42b9c6']","23e1445485649e7ff02059553a66ea4b"
"257169ba2af56d936f1762926bf4da1f","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'deece7e64b2a4628850d4bb6e394a9c3']","257169ba2af56d936f1762926bf4da1f"
"25a4d1eb7aef375ca3ca522d1a545c32","['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '3671ea0dd4e84c1a9b02c5ab2c8f4bac' '96aad7cb4b7d40e9b7e13b94a67af206'
 'e2f5735c7d714423a2c4f61ca2644626' 'f209a808f1f04a5699601e672f4abd06'
 '058f66cc356b43cc9433bd3c8d57fa46' '81ceb8db419b4697ad24e9d7f46422ff'
 'bd120225f7b84bbdb0567048ca803e3c']","25a4d1eb7aef375ca3ca522d1a545c32"
"25dfb34b9ee781df01c9bf2314288f9c","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '404309e89a5241d6bff42c05a45df206' '015e7b58d1a14b44beab3bbc9f912c18'
 'd405c3154d0e48ce96fad4c28fe20590' 'cbe1a41a82aa4f268e8264568b25938f'
 '34ff8ef897804691842071f9ff78708e' '6b5c42bba0ec48c1a5de177a7f1b9bfc'
 '444ab529d10c47f19ef33e931489b8b8' '0ffea4c3c86849ab828036b67b58acdc'
 '65b488142164407a81b496b4820ef556' 'b3b006f8629b44df81a266c1e4d81d3f']","25dfb34b9ee781df01c9bf2314288f9c"
"28b8eb3398002409b1c6c4cd25814fc8","['b45241d70f0e43fca764df95b2b81f77' '4f2c665decf242b0bfcaf7350b0e02ed'
 '6191e014f3f64e46a0777063ed4ac19a' '34ff8ef897804691842071f9ff78708e'
 'e379fba901174b529250169e62d98c09' 'e017ad1f09b049a7ad41d5a11dc1e3d9'
 '5cbced0ba7044b7490f520a436261c57']","28b8eb3398002409b1c6c4cd25814fc8"
"298cfa31bfd0318bd2271943bc27f8f2","['b45241d70f0e43fca764df95b2b81f77' '1943f245ee4243bdbfbd2fd619ae824a'
 'deece7e64b2a4628850d4bb6e394a9c3' '6e8d9029ce4e4ea182367173ab2c7bbf'
 'adc0f95733e74351a891c4dadf650a52' '8046335ba70b434aa3188392a746fd78'
 '595a841aa6034c93bd3dc55681e17710' '60724b8b268044b69a4b3d939f1757e2'
 '0e504b58cbda4d9188050bc43004c01f' 'c06bd37e120e4af49ec8bd6ce399473b'
 '5d507985f2f540d8a1fa2d1191eae2a8' '8e0b5b4011d74bbb8dc09fa05d88369c'
 '5d8184f5d52040d8bb67d1a6b889e9fe' 'b3bf669489ae4913bb60ddfe50e41697'
 '0eba9d55a3ff46298665a0c292e2237f']","298cfa31bfd0318bd2271943bc27f8f2"
"29c6a997945bb87ea8f2cb9e19264ab3","['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 '3b040bcc19f14e04880ae52881a89c1c' '6e8d9029ce4e4ea182367173ab2c7bbf'
 '005d2154da754b21adcd90ac921bd5f7' '34ff8ef897804691842071f9ff78708e'
 'f91e7c9600ca4623a8cc4a56d2dccd07' 'ae260498423e4d55aa413423cd0eb20b']","29c6a997945bb87ea8f2cb9e19264ab3"
